id_oferta,id_curso,id_municipio,modalidade_graduacao,turno_graduacao,categoria_administrativa
113,1,3171303,Presencial,Matutino,Pública Federal
114,1,3171303,Presencial,Integral,Pública Federal
115,1,3171303,Presencial,Vespertino,Pública Federal
116,13,3171303,Presencial,Matutino,Pública Federal
117,13,3171303,Presencial,Noturno,Pública Federal
118,13,3171303,Presencial,Integral,Pública Federal
119,13,3171303,Presencial,Vespertino,Pública Federal
120,2,3171303,Presencial,Noturno,Pública Federal
121,2,3171303,Presencial,Matutino,Pública Federal
122,2,3171303,Presencial,Vespertino,Pública Federal
123,2,3171303,Presencial,Integral,Pública Federal
124,38,4113700,Presencial,Noturno,Pública Estadual
125,38,4113700,Presencial,Integral,Pública Estadual
126,38,4113700,Presencial,Matutino,Pública Estadual
127,2,4113700,Presencial,Noturno,Pública Estadual
128,2,4113700,Presencial,Matutino,Pública Estadual
129,2,4113700,Presencial,Integral,Pública Estadual
130,2,4113700,Presencial,Vespertino,Pública Estadual
131,13,4113700,Presencial,Noturno,Pública Estadual
132,13,4113700,Presencial,Matutino,Pública Estadual
133,13,4113700,Presencial,Integral,Pública Estadual
134,13,4113700,Presencial,Vespertino,Pública Estadual
135,1,4113700,Presencial,Matutino,Pública Estadual
136,1,4113700,Presencial,Noturno,Pública Estadual
137,1,4113700,Presencial,Integral,Pública Estadual
138,1,4113700,Presencial,Vespertino,Pública Estadual
139,22,4113700,Presencial,Matutino,Pública Estadual
140,22,4113700,Presencial,Noturno,Pública Estadual
141,22,4113700,Presencial,Integral,Pública Estadual
142,22,4113700,Presencial,Vespertino,Pública Estadual
143,18,4113700,Presencial,Noturno,Pública Estadual
144,18,4113700,Presencial,Integral,Pública Estadual
145,18,4113700,Presencial,Matutino,Pública Estadual
146,18,4113700,Presencial,Vespertino,Pública Estadual
147,67,4113700,Presencial,Noturno,Pública Estadual
148,67,4113700,Presencial,Matutino,Pública Estadual
149,67,4113700,Presencial,Integral,Pública Estadual
150,2,4106902,Presencial,Matutino,Privada sem fins lucrativos
151,2,4106902,Presencial,Noturno,Privada sem fins lucrativos
152,2,4106902,Presencial,Integral,Privada sem fins lucrativos
153,2,4106902,Presencial,Vespertino,Privada sem fins lucrativos
154,38,4106902,Presencial,Integral,Privada sem fins lucrativos
155,38,4106902,Presencial,Noturno,Privada sem fins lucrativos
156,38,4106902,Presencial,Matutino,Privada sem fins lucrativos
157,38,4106902,Presencial,Vespertino,Privada sem fins lucrativos
158,18,4106902,Presencial,Noturno,Privada sem fins lucrativos
159,18,4106902,Presencial,Integral,Privada sem fins lucrativos
160,18,4106902,Presencial,Matutino,Privada sem fins lucrativos
161,18,4106902,Presencial,Vespertino,Privada sem fins lucrativos
162,18,2611606,Presencial,Noturno,Privada sem fins lucrativos
163,18,2611606,Presencial,Integral,Privada sem fins lucrativos
164,18,2611606,Presencial,Matutino,Privada sem fins lucrativos
165,18,2611606,Presencial,Vespertino,Privada sem fins lucrativos
166,38,2611606,Presencial,Noturno,Privada sem fins lucrativos
167,38,2611606,Presencial,Integral,Privada sem fins lucrativos
168,38,2611606,Presencial,Matutino,Privada sem fins lucrativos
169,13,2611606,Presencial,Matutino,Privada sem fins lucrativos
170,13,2611606,Presencial,Noturno,Privada sem fins lucrativos
171,13,2611606,Presencial,Integral,Privada sem fins lucrativos
172,13,2611606,Presencial,Vespertino,Privada sem fins lucrativos
173,22,2611606,Presencial,Noturno,Privada sem fins lucrativos
174,22,2611606,Presencial,Integral,Privada sem fins lucrativos
175,22,2611606,Presencial,Vespertino,Privada sem fins lucrativos
176,22,2611606,Presencial,Matutino,Privada sem fins lucrativos
177,1,2611606,Presencial,Vespertino,Privada sem fins lucrativos
178,1,2611606,Presencial,Noturno,Privada sem fins lucrativos
179,1,2611606,Presencial,Matutino,Privada sem fins lucrativos
180,1,2611606,Presencial,Integral,Privada sem fins lucrativos
181,2,2611606,Presencial,Noturno,Privada sem fins lucrativos
182,2,2611606,Presencial,Matutino,Privada sem fins lucrativos
183,2,2611606,Presencial,Integral,Privada sem fins lucrativos
184,2,2611606,Presencial,Vespertino,Privada sem fins lucrativos
185,13,4315602,Presencial,Matutino,Pública Federal
186,13,4315602,Presencial,Noturno,Pública Federal
187,13,4315602,Presencial,Vespertino,Pública Federal
188,13,4315602,Presencial,Integral,Pública Federal
189,1,4315602,Presencial,Noturno,Pública Federal
190,1,4315602,Presencial,Vespertino,Pública Federal
191,1,4315602,Presencial,Matutino,Pública Federal
192,1,4315602,Presencial,Integral,Pública Federal
193,22,4315602,Presencial,Matutino,Pública Federal
194,22,4315602,Presencial,Noturno,Pública Federal
195,22,4315602,Presencial,Vespertino,Pública Federal
196,22,4315602,Presencial,Integral,Pública Federal
197,38,4305108,Presencial,Noturno,Privada sem fins lucrativos
198,38,4305108,Presencial,Integral,Privada sem fins lucrativos
199,38,4305108,Presencial,Matutino,Privada sem fins lucrativos
200,2,4305108,Presencial,Matutino,Privada sem fins lucrativos
201,2,4305108,Presencial,Noturno,Privada sem fins lucrativos
202,2,4305108,Presencial,Integral,Privada sem fins lucrativos
203,2,4305108,Presencial,Vespertino,Privada sem fins lucrativos
204,22,4305108,Presencial,Noturno,Privada sem fins lucrativos
205,22,4305108,Presencial,Matutino,Privada sem fins lucrativos
206,22,4305108,Presencial,Integral,Privada sem fins lucrativos
207,22,4305108,Presencial,Vespertino,Privada sem fins lucrativos
208,13,4305108,Presencial,Vespertino,Privada sem fins lucrativos
209,13,4305108,Presencial,Noturno,Privada sem fins lucrativos
210,13,4305108,Presencial,Integral,Privada sem fins lucrativos
211,13,4305108,Presencial,Matutino,Privada sem fins lucrativos
212,2,4322509,Presencial,Noturno,Privada sem fins lucrativos
213,2,4322509,Presencial,Integral,Privada sem fins lucrativos
214,2,4322509,Presencial,Matutino,Privada sem fins lucrativos
215,2,4322509,Presencial,Vespertino,Privada sem fins lucrativos
216,22,4302105,Presencial,Matutino,Privada sem fins lucrativos
217,22,4302105,Presencial,Noturno,Privada sem fins lucrativos
218,22,4302105,Presencial,Integral,Privada sem fins lucrativos
219,22,4302105,Presencial,Vespertino,Privada sem fins lucrativos
220,2,4302105,Presencial,Noturno,Privada sem fins lucrativos
221,2,4302105,Presencial,Matutino,Privada sem fins lucrativos
222,2,4302105,Presencial,Integral,Privada sem fins lucrativos
223,2,4302105,Presencial,Vespertino,Privada sem fins lucrativos
224,2,4318705,Presencial,Integral,Privada sem fins lucrativos
225,2,4318705,Presencial,Noturno,Privada sem fins lucrativos
226,2,4318705,Presencial,Matutino,Privada sem fins lucrativos
227,2,4318705,Presencial,Vespertino,Privada sem fins lucrativos
228,13,4318705,Presencial,Noturno,Privada sem fins lucrativos
229,13,4318705,Presencial,Matutino,Privada sem fins lucrativos
230,13,4318705,Presencial,Integral,Privada sem fins lucrativos
231,13,4318705,Presencial,Vespertino,Privada sem fins lucrativos
232,22,4318705,Presencial,Noturno,Privada sem fins lucrativos
233,22,4318705,Presencial,Integral,Privada sem fins lucrativos
234,22,4318705,Presencial,Matutino,Privada sem fins lucrativos
235,22,4318705,Presencial,Vespertino,Privada sem fins lucrativos
236,38,4318705,Presencial,Noturno,Privada sem fins lucrativos
237,38,4318705,Presencial,Matutino,Privada sem fins lucrativos
238,38,4318705,Presencial,Integral,Privada sem fins lucrativos
239,38,4318705,Presencial,Vespertino,Privada sem fins lucrativos
240,1,3303906,Presencial,Noturno,Privada sem fins lucrativos
241,1,3303906,Presencial,Matutino,Privada sem fins lucrativos
242,1,3303906,Presencial,Integral,Privada sem fins lucrativos
243,1,3303906,Presencial,Vespertino,Privada sem fins lucrativos
244,22,3303906,Presencial,Noturno,Privada sem fins lucrativos
245,22,3303906,Presencial,Matutino,Privada sem fins lucrativos
246,22,3303906,Presencial,Integral,Privada sem fins lucrativos
247,22,3303906,Presencial,Vespertino,Privada sem fins lucrativos
248,13,3303906,Presencial,Noturno,Privada sem fins lucrativos
249,13,3303906,Presencial,Matutino,Privada sem fins lucrativos
250,13,3303906,Presencial,Integral,Privada sem fins lucrativos
251,2,3303906,Presencial,Noturno,Privada sem fins lucrativos
252,2,3303906,Presencial,Integral,Privada sem fins lucrativos
253,2,3303906,Presencial,Matutino,Privada sem fins lucrativos
254,2,3303906,Presencial,Vespertino,Privada sem fins lucrativos
255,18,3303906,Presencial,Noturno,Privada sem fins lucrativos
256,18,3303906,Presencial,Matutino,Privada sem fins lucrativos
257,18,3303906,Presencial,Integral,Privada sem fins lucrativos
258,18,3303906,Presencial,Vespertino,Privada sem fins lucrativos
259,13,3170206,Presencial,Matutino,Pública Federal
260,13,3170206,Presencial,Noturno,Pública Federal
261,13,3170206,Presencial,Vespertino,Pública Federal
262,13,3170206,Presencial,Integral,Pública Federal
263,2,3170206,Presencial,Noturno,Pública Federal
264,2,3170206,Presencial,Matutino,Pública Federal
265,2,3170206,Presencial,Vespertino,Pública Federal
266,2,3170206,Presencial,Integral,Pública Federal
267,22,3170206,Presencial,Matutino,Pública Federal
268,22,3170206,Presencial,Integral,Pública Federal
269,22,3170206,Presencial,Noturno,Pública Federal
270,22,3170206,Presencial,Vespertino,Pública Federal
271,18,4314407,Presencial,Matutino,Privada sem fins lucrativos
272,18,4314407,Presencial,Noturno,Privada sem fins lucrativos
273,18,4314407,Presencial,Vespertino,Privada sem fins lucrativos
274,18,4314407,Presencial,Integral,Privada sem fins lucrativos
275,1,4314407,Presencial,Noturno,Privada sem fins lucrativos
276,1,4314407,Presencial,Integral,Privada sem fins lucrativos
277,1,4314407,Presencial,Matutino,Privada sem fins lucrativos
278,22,4314407,Presencial,Noturno,Privada sem fins lucrativos
279,38,4314407,Presencial,Noturno,Privada sem fins lucrativos
280,38,4314407,Presencial,Matutino,Privada sem fins lucrativos
281,38,4314407,Presencial,Integral,Privada sem fins lucrativos
282,2,4314407,Presencial,Integral,Privada sem fins lucrativos
283,2,4314407,Presencial,Noturno,Privada sem fins lucrativos
284,2,4314407,Presencial,Matutino,Privada sem fins lucrativos
285,2,4314407,Presencial,Vespertino,Privada sem fins lucrativos
286,29,3509502,Presencial,Noturno,Privada sem fins lucrativos
287,29,3509502,Presencial,Vespertino,Privada sem fins lucrativos
288,29,3509502,Presencial,Integral,Privada sem fins lucrativos
289,29,3509502,Presencial,Matutino,Privada sem fins lucrativos
290,2,3509502,Presencial,Noturno,Privada sem fins lucrativos
291,2,3509502,Presencial,Integral,Privada sem fins lucrativos
292,2,3509502,Presencial,Vespertino,Privada sem fins lucrativos
293,2,3509502,Presencial,Matutino,Privada sem fins lucrativos
294,38,3509502,Presencial,Noturno,Privada sem fins lucrativos
295,38,3509502,Presencial,Matutino,Privada sem fins lucrativos
296,13,3509502,Presencial,Noturno,Privada sem fins lucrativos
297,13,3509502,Presencial,Matutino,Privada sem fins lucrativos
298,13,3509502,Presencial,Integral,Privada sem fins lucrativos
299,13,3509502,Presencial,Vespertino,Privada sem fins lucrativos
300,22,3509502,Presencial,Noturno,Privada sem fins lucrativos
301,22,3509502,Presencial,Integral,Privada sem fins lucrativos
302,22,3509502,Presencial,Matutino,Privada sem fins lucrativos
303,22,3509502,Presencial,Vespertino,Privada sem fins lucrativos
304,1,3509502,Presencial,Matutino,Privada sem fins lucrativos
305,1,3509502,Presencial,Noturno,Privada sem fins lucrativos
306,1,3509502,Presencial,Vespertino,Privada sem fins lucrativos
307,1,3509502,Presencial,Integral,Privada sem fins lucrativos
308,1,4314100,Presencial,Matutino,Privada sem fins lucrativos
309,1,4314100,Presencial,Integral,Privada sem fins lucrativos
310,1,4314100,Presencial,Noturno,Privada sem fins lucrativos
311,1,4314100,Presencial,Vespertino,Privada sem fins lucrativos
312,22,4314100,Presencial,Integral,Privada sem fins lucrativos
313,22,4314100,Presencial,Noturno,Privada sem fins lucrativos
314,22,4314100,Presencial,Matutino,Privada sem fins lucrativos
315,22,4314100,Presencial,Vespertino,Privada sem fins lucrativos
316,13,4314100,Presencial,Integral,Privada sem fins lucrativos
317,13,4314100,Presencial,Noturno,Privada sem fins lucrativos
318,13,4314100,Presencial,Matutino,Privada sem fins lucrativos
319,13,4314100,Presencial,Vespertino,Privada sem fins lucrativos
320,2,4314100,Presencial,Matutino,Privada sem fins lucrativos
321,2,4314100,Presencial,Integral,Privada sem fins lucrativos
322,2,4314100,Presencial,Noturno,Privada sem fins lucrativos
323,2,4314100,Presencial,Vespertino,Privada sem fins lucrativos
324,1,4304705,Presencial,Matutino,Privada sem fins lucrativos
325,1,4304705,Presencial,Noturno,Privada sem fins lucrativos
326,1,4304705,Presencial,Integral,Privada sem fins lucrativos
327,1,4304705,Presencial,Vespertino,Privada sem fins lucrativos
328,22,4304705,Presencial,Noturno,Privada sem fins lucrativos
329,22,4304705,Presencial,Matutino,Privada sem fins lucrativos
330,22,4304705,Presencial,Vespertino,Privada sem fins lucrativos
331,22,4304705,Presencial,Integral,Privada sem fins lucrativos
332,22,4311304,Presencial,Matutino,Privada sem fins lucrativos
333,22,4311304,Presencial,Noturno,Privada sem fins lucrativos
334,22,4320800,Presencial,Noturno,Privada sem fins lucrativos
335,22,4320800,Presencial,Matutino,Privada sem fins lucrativos
336,1,4304903,Presencial,Integral,Privada sem fins lucrativos
337,1,4304903,Presencial,Noturno,Privada sem fins lucrativos
338,1,4304903,Presencial,Vespertino,Privada sem fins lucrativos
339,1,4304903,Presencial,Matutino,Privada sem fins lucrativos
340,22,4304903,Presencial,Noturno,Privada sem fins lucrativos
341,22,4304903,Presencial,Matutino,Privada sem fins lucrativos
342,22,4304903,Presencial,Vespertino,Privada sem fins lucrativos
343,22,4304903,Presencial,Integral,Privada sem fins lucrativos
344,1,4311304,Presencial,Noturno,Privada sem fins lucrativos
345,1,4311304,Presencial,Matutino,Privada sem fins lucrativos
346,1,4311304,Presencial,Integral,Privada sem fins lucrativos
347,1,4320800,Presencial,Noturno,Privada sem fins lucrativos
348,1,4320800,Presencial,Matutino,Privada sem fins lucrativos
349,1,4320800,Presencial,Integral,Privada sem fins lucrativos
350,1,4320800,Presencial,Vespertino,Privada sem fins lucrativos
351,101,4314902,Presencial,Noturno,Privada sem fins lucrativos
352,101,4314902,Presencial,Integral,Privada sem fins lucrativos
353,101,4314902,Presencial,Matutino,Privada sem fins lucrativos
354,38,4314902,Presencial,Noturno,Privada sem fins lucrativos
355,38,4314902,Presencial,Matutino,Privada sem fins lucrativos
356,38,4314902,Presencial,Integral,Privada sem fins lucrativos
357,2,4314902,Presencial,Matutino,Privada sem fins lucrativos
358,2,4314902,Presencial,Noturno,Privada sem fins lucrativos
359,2,4314902,Presencial,Integral,Privada sem fins lucrativos
360,2,4314902,Presencial,Vespertino,Privada sem fins lucrativos
361,13,4314902,Presencial,Noturno,Privada sem fins lucrativos
362,13,4314902,Presencial,Matutino,Privada sem fins lucrativos
363,13,4314902,Presencial,Vespertino,Privada sem fins lucrativos
364,13,4314902,Presencial,Integral,Privada sem fins lucrativos
365,18,4314902,Presencial,Noturno,Privada sem fins lucrativos
366,18,4314902,Presencial,Integral,Privada sem fins lucrativos
367,18,4314902,Presencial,Matutino,Privada sem fins lucrativos
368,18,4314902,Presencial,Vespertino,Privada sem fins lucrativos
369,13,3550308,Presencial,Matutino,Privada sem fins lucrativos
370,13,3550308,Presencial,Integral,Privada sem fins lucrativos
371,13,3550308,Presencial,Noturno,Privada sem fins lucrativos
372,13,3550308,Presencial,Vespertino,Privada sem fins lucrativos
373,22,3550308,Presencial,Matutino,Privada sem fins lucrativos
374,22,3550308,Presencial,Noturno,Privada sem fins lucrativos
375,22,3550308,Presencial,Integral,Privada sem fins lucrativos
376,22,3550308,Presencial,Vespertino,Privada sem fins lucrativos
377,2,3550308,Presencial,Noturno,Privada sem fins lucrativos
378,2,3550308,Presencial,Matutino,Privada sem fins lucrativos
379,2,3550308,Presencial,Integral,Privada sem fins lucrativos
380,2,3550308,Presencial,Vespertino,Privada sem fins lucrativos
381,26,3550308,Presencial,Matutino,Privada sem fins lucrativos
382,26,3550308,Presencial,Noturno,Privada sem fins lucrativos
383,26,3550308,Presencial,Integral,Privada sem fins lucrativos
384,26,3550308,Presencial,Vespertino,Privada sem fins lucrativos
385,804,3550308,Presencial,Noturno,Privada sem fins lucrativos
386,804,3550308,Presencial,Integral,Privada sem fins lucrativos
387,804,3550308,Presencial,Matutino,Privada sem fins lucrativos
388,804,3550308,Presencial,Vespertino,Privada sem fins lucrativos
389,22,4313409,Presencial,Noturno,Privada sem fins lucrativos
390,22,4313409,Presencial,Integral,Privada sem fins lucrativos
391,22,4313409,Presencial,Matutino,Privada sem fins lucrativos
392,22,4313409,Presencial,Vespertino,Privada sem fins lucrativos
393,1,2913606,Presencial,Noturno,Pública Estadual
394,1,2913606,Presencial,Integral,Pública Estadual
395,1,2913606,Presencial,Matutino,Pública Estadual
396,2,2913606,Presencial,Noturno,Pública Estadual
397,2,2913606,Presencial,Vespertino,Pública Estadual
398,2,2913606,Presencial,Matutino,Pública Estadual
399,2,2913606,Presencial,Integral,Pública Estadual
400,13,2913606,Presencial,Noturno,Pública Estadual
401,13,2913606,Presencial,Vespertino,Pública Estadual
402,13,2913606,Presencial,Integral,Pública Estadual
403,13,2913606,Presencial,Matutino,Pública Estadual
404,1,3169307,Presencial,Matutino,Privada sem fins lucrativos
405,1,3169307,Presencial,Noturno,Privada sem fins lucrativos
406,22,3169307,Presencial,Noturno,Privada sem fins lucrativos
407,22,3169307,Presencial,Integral,Privada sem fins lucrativos
408,22,3169307,Presencial,Matutino,Privada sem fins lucrativos
409,22,3169307,Presencial,Vespertino,Privada sem fins lucrativos
410,18,3122306,Presencial,Integral,Pública Estadual
411,18,3122306,Presencial,Matutino,Pública Estadual
412,18,3122306,Presencial,Noturno,Pública Estadual
413,18,3122306,Presencial,Vespertino,Pública Estadual
414,22,2304400,Presencial,Noturno,Pública Estadual
415,22,2304400,Presencial,Matutino,Pública Estadual
416,22,2304400,Presencial,Vespertino,Pública Estadual
417,22,2304400,Presencial,Integral,Pública Estadual
418,38,2304400,Presencial,Noturno,Pública Estadual
419,38,2304400,Presencial,Integral,Pública Estadual
420,38,2304400,Presencial,Matutino,Pública Estadual
421,38,2304400,Presencial,Vespertino,Pública Estadual
422,18,3101607,Presencial,Matutino,Privada sem fins lucrativos
423,18,3101607,Presencial,Noturno,Privada sem fins lucrativos
424,18,3101607,Presencial,Vespertino,Privada sem fins lucrativos
425,18,3101607,Presencial,Integral,Privada sem fins lucrativos
426,2,3101607,Presencial,Noturno,Privada sem fins lucrativos
427,2,3101607,Presencial,Matutino,Privada sem fins lucrativos
428,2,3101607,Presencial,Integral,Privada sem fins lucrativos
429,2,3101607,Presencial,Vespertino,Privada sem fins lucrativos
430,1,3101607,Presencial,Noturno,Privada sem fins lucrativos
431,1,3101607,Presencial,Matutino,Privada sem fins lucrativos
432,1,3101607,Presencial,Integral,Privada sem fins lucrativos
433,2,3111200,Presencial,Noturno,Privada sem fins lucrativos
434,2,3111200,Presencial,Integral,Privada sem fins lucrativos
435,2,3111200,Presencial,Matutino,Privada sem fins lucrativos
436,2,3111200,Presencial,Vespertino,Privada sem fins lucrativos
437,22,2927408,Presencial,Noturno,Pública Estadual
438,22,2927408,Presencial,Matutino,Pública Estadual
439,22,2927408,Presencial,Integral,Pública Estadual
440,22,2927408,Presencial,Vespertino,Pública Estadual
441,26,2927408,Presencial,Noturno,Pública Estadual
442,26,2927408,Presencial,Integral,Pública Estadual
443,26,2927408,Presencial,Matutino,Pública Estadual
444,26,2927408,Presencial,Vespertino,Pública Estadual
445,22,2903201,Presencial,Matutino,Pública Estadual
446,22,2903201,Presencial,Noturno,Pública Estadual
447,22,2903201,Presencial,Vespertino,Pública Estadual
448,22,2903201,Presencial,Integral,Pública Estadual
449,1,4205407,Presencial,Noturno,Pública Estadual
450,1,4205407,Presencial,Vespertino,Pública Estadual
451,1,4205407,Presencial,Matutino,Pública Estadual
452,1,4205407,Presencial,Integral,Pública Estadual
453,13,5201108,Presencial,Matutino,Pública Estadual
454,13,5201108,Presencial,Noturno,Pública Estadual
455,13,5201108,Presencial,Integral,Pública Estadual
456,22,5201108,Presencial,Integral,Pública Estadual
457,22,5201108,Presencial,Noturno,Pública Estadual
458,22,5201108,Presencial,Vespertino,Pública Estadual
459,22,5201108,Presencial,Matutino,Pública Estadual
460,1,5201108,Presencial,Integral,Pública Estadual
461,1,5201108,Presencial,Noturno,Pública Estadual
462,1,5201108,Presencial,Matutino,Pública Estadual
463,13,3509502,Presencial,Integral,Pública Estadual
464,13,3509502,Presencial,Noturno,Pública Estadual
465,13,3509502,Presencial,Matutino,Pública Estadual
466,13,3503208,Presencial,Integral,Pública Estadual
467,13,3503208,Presencial,Noturno,Pública Estadual
468,13,3503208,Presencial,Matutino,Pública Estadual
469,13,3503208,Presencial,Vespertino,Pública Estadual
470,2,3516200,Presencial,Integral,Pública Estadual
471,2,3516200,Presencial,Matutino,Pública Estadual
472,2,3516200,Presencial,Noturno,Pública Estadual
473,2,3516200,Presencial,Vespertino,Pública Estadual
474,38,3516200,Presencial,Noturno,Pública Estadual
475,38,3516200,Presencial,Integral,Pública Estadual
476,38,3516200,Presencial,Vespertino,Pública Estadual
477,38,3516200,Presencial,Matutino,Pública Estadual
478,803,3506003,Presencial,Noturno,Pública Estadual
479,803,3506003,Presencial,Matutino,Pública Estadual
480,803,3506003,Presencial,Integral,Pública Estadual
481,803,3506003,Presencial,Vespertino,Pública Estadual
482,13,4115200,Presencial,Integral,Pública Estadual
483,13,4115200,Presencial,Noturno,Pública Estadual
484,13,4115200,Presencial,Matutino,Pública Estadual
485,13,4115200,Presencial,Vespertino,Pública Estadual
486,1,4115200,Presencial,Matutino,Pública Estadual
487,1,4115200,Presencial,Noturno,Pública Estadual
488,1,4115200,Presencial,Integral,Pública Estadual
489,1,4115200,Presencial,Vespertino,Pública Estadual
490,22,4115200,Presencial,Noturno,Pública Estadual
491,22,4115200,Presencial,Matutino,Pública Estadual
492,22,4115200,Presencial,Vespertino,Pública Estadual
493,22,4115200,Presencial,Integral,Pública Estadual
494,2,4115200,Presencial,Integral,Pública Estadual
495,2,4115200,Presencial,Noturno,Pública Estadual
496,2,4115200,Presencial,Matutino,Pública Estadual
497,2,4115200,Presencial,Vespertino,Pública Estadual
498,18,4115200,Presencial,Matutino,Pública Estadual
499,18,4115200,Presencial,Noturno,Pública Estadual
500,18,4115200,Presencial,Integral,Pública Estadual
501,18,4115200,Presencial,Vespertino,Pública Estadual
502,22,4105508,Presencial,Noturno,Pública Estadual
503,22,4105508,Presencial,Matutino,Pública Estadual
504,22,4105508,Presencial,Vespertino,Pública Estadual
505,2,3548708,Presencial,Integral,Pública Municipal
506,2,3548708,Presencial,Noturno,Pública Municipal
507,2,3548708,Presencial,Matutino,Pública Municipal
508,2,3548708,Presencial,Vespertino,Pública Municipal
509,2,3516200,Presencial,Integral,Pública Municipal
510,2,3516200,Presencial,Matutino,Pública Municipal
511,2,3516200,Presencial,Noturno,Pública Municipal
512,2,3516200,Presencial,Vespertino,Pública Municipal
513,22,3516200,Presencial,Integral,Pública Municipal
514,22,3516200,Presencial,Vespertino,Pública Municipal
515,22,3516200,Presencial,Noturno,Pública Municipal
516,22,3516200,Presencial,Matutino,Pública Municipal
517,13,3516200,Presencial,Matutino,Pública Municipal
518,13,3516200,Presencial,Integral,Pública Municipal
519,13,3516200,Presencial,Noturno,Pública Municipal
520,1,3516200,Presencial,Noturno,Pública Municipal
521,1,3516200,Presencial,Matutino,Pública Municipal
522,1,3516200,Presencial,Integral,Pública Municipal
523,1,3516200,Presencial,Vespertino,Pública Municipal
524,1,3505500,Presencial,Noturno,Privada sem fins lucrativos
525,1,3505500,Presencial,Integral,Privada sem fins lucrativos
526,1,3505500,Presencial,Matutino,Privada sem fins lucrativos
527,1,3505500,Presencial,Vespertino,Privada sem fins lucrativos
528,1,3537305,Presencial,Noturno,Especial
529,1,3537305,Presencial,Integral,Especial
530,1,3537305,Presencial,Matutino,Especial
531,1,2408003,Presencial,Matutino,Pública Estadual
532,1,2408003,Presencial,Noturno,Pública Estadual
533,1,2408003,Presencial,Integral,Pública Estadual
534,1,2408003,Presencial,Vespertino,Pública Estadual
535,13,2408003,Presencial,Noturno,Pública Estadual
536,13,2408003,Presencial,Integral,Pública Estadual
537,13,2408003,Presencial,Matutino,Pública Estadual
538,22,2408003,Presencial,Noturno,Pública Estadual
539,22,2408003,Presencial,Matutino,Pública Estadual
540,22,2408003,Presencial,Integral,Pública Estadual
541,22,2408003,Presencial,Vespertino,Pública Estadual
542,38,2408003,Presencial,Noturno,Pública Estadual
543,38,2408003,Presencial,Integral,Pública Estadual
544,38,2408003,Presencial,Matutino,Pública Estadual
545,2,2408003,Presencial,Vespertino,Pública Estadual
546,2,2408003,Presencial,Matutino,Pública Estadual
547,2,2408003,Presencial,Noturno,Pública Estadual
548,2,2408003,Presencial,Integral,Pública Estadual
549,1,4118402,Presencial,Noturno,Pública Estadual
550,1,4118402,Presencial,Vespertino,Pública Estadual
551,1,4118402,Presencial,Matutino,Pública Estadual
552,1,4118402,Presencial,Integral,Pública Estadual
553,22,4118402,Presencial,Integral,Pública Estadual
554,22,4118402,Presencial,Noturno,Pública Estadual
555,22,4118402,Presencial,Matutino,Pública Estadual
556,22,4118402,Presencial,Vespertino,Pública Estadual
557,13,4202404,Presencial,Vespertino,Pública Municipal
558,13,4202404,Presencial,Noturno,Pública Municipal
559,13,4202404,Presencial,Matutino,Pública Municipal
560,13,4202404,Presencial,Integral,Pública Municipal
561,1,4202404,Presencial,Noturno,Pública Municipal
562,1,4202404,Presencial,Integral,Pública Municipal
563,1,4202404,Presencial,Matutino,Pública Municipal
564,1,4202404,Presencial,Vespertino,Pública Municipal
565,22,4202404,Presencial,Noturno,Pública Municipal
566,22,4202404,Presencial,Integral,Pública Municipal
567,22,4202404,Presencial,Matutino,Pública Municipal
568,2,4202404,Presencial,Noturno,Pública Municipal
569,2,4202404,Presencial,Vespertino,Pública Municipal
570,2,4202404,Presencial,Matutino,Pública Municipal
571,2,4202404,Presencial,Integral,Pública Municipal
572,38,4202404,Presencial,Noturno,Pública Municipal
573,38,4202404,Presencial,Matutino,Pública Municipal
574,38,4202404,Presencial,Integral,Pública Municipal
575,67,4202404,Presencial,Vespertino,Pública Municipal
576,67,4202404,Presencial,Noturno,Pública Municipal
577,18,4202404,Presencial,Noturno,Pública Municipal
578,18,4202404,Presencial,Vespertino,Pública Municipal
579,18,4202404,Presencial,Matutino,Pública Municipal
580,18,4202404,Presencial,Integral,Pública Municipal
581,1,4214805,Presencial,Matutino,Privada sem fins lucrativos
582,1,4214805,Presencial,Noturno,Privada sem fins lucrativos
583,1,4214805,Presencial,Integral,Privada sem fins lucrativos
584,22,4214805,Presencial,Noturno,Privada sem fins lucrativos
585,22,4214805,Presencial,Integral,Privada sem fins lucrativos
586,22,4214805,Presencial,Matutino,Privada sem fins lucrativos
587,22,4214805,Presencial,Vespertino,Privada sem fins lucrativos
588,1,4209102,Presencial,Matutino,Privada sem fins lucrativos
589,1,4209102,Presencial,Noturno,Privada sem fins lucrativos
590,1,4209102,Presencial,Integral,Privada sem fins lucrativos
591,1,4209102,Presencial,Vespertino,Privada sem fins lucrativos
592,22,4209102,Presencial,Noturno,Privada sem fins lucrativos
593,22,4209102,Presencial,Integral,Privada sem fins lucrativos
594,22,4209102,Presencial,Matutino,Privada sem fins lucrativos
595,13,4209102,Presencial,Integral,Privada sem fins lucrativos
596,13,4209102,Presencial,Matutino,Privada sem fins lucrativos
597,13,4209102,Presencial,Noturno,Privada sem fins lucrativos
598,1,4209003,Presencial,Noturno,Privada sem fins lucrativos
599,1,4209003,Presencial,Integral,Privada sem fins lucrativos
600,1,4209003,Presencial,Matutino,Privada sem fins lucrativos
