id_perfil_estudante,sexo,idade,cor_raca,ano_fim_ensino_medio,ano_ingresso_graduacao,tipo_escola_ensino_medio,primeira_geracao,escolaridade_pai,escolaridade_mae,motivacao_curso,renda_familiar,horas_trabalho,cotas
837,F,22,Branca,1999,2004,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
838,F,22,Branca,1999,2001,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
839,F,22,Branca,1999,2006,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
840,F,22,Branca,1999,2005,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
841,F,22,Branca,1999,2003,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
842,F,22,Branca,1999,1999,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
843,F,22,Branca,2000,2008,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
844,F,22,Branca,2000,2003,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
845,F,22,Branca,2000,2015,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
846,F,22,Branca,2000,2014,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
847,F,22,Branca,2000,2017,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
848,F,22,Branca,2000,2013,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
849,F,22,Branca,2000,2018,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
850,F,22,Branca,2000,2012,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
851,F,22,Branca,2000,2011,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
852,F,22,Branca,2000,2016,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
853,F,22,Branca,2000,2005,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
854,F,22,Branca,2000,2001,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
855,F,22,Branca,2000,2007,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
856,F,22,Branca,2000,2009,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
857,F,22,Branca,2000,2010,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
858,F,22,Branca,2000,2006,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
859,F,22,Branca,2000,2004,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
860,F,22,Branca,2000,1999,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
861,F,22,Branca,2000,2002,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
862,F,22,Branca,2000,2000,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
863,F,22,Branca,2001,2014,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
864,F,22,Branca,2001,2015,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
865,F,22,Branca,2001,2016,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
866,F,22,Branca,2001,2010,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
867,F,22,Branca,2001,2017,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
868,F,22,Branca,2001,2013,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
869,F,22,Branca,2001,2012,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
870,F,22,Branca,2001,2002,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
871,F,22,Branca,2001,2009,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
872,F,22,Branca,2001,2004,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
873,F,22,Branca,2001,2011,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
874,F,22,Branca,2001,2008,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
875,F,22,Branca,2001,2018,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
876,F,22,Branca,2001,2006,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
877,F,22,Branca,2001,2007,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
878,F,22,Branca,2001,2005,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
879,F,22,Branca,2001,2003,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
880,F,22,Branca,2001,2001,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
881,F,22,Branca,2002,2013,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
882,F,22,Branca,2002,2015,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
883,F,22,Branca,2002,2014,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
884,F,22,Branca,2002,2017,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
885,F,22,Branca,2002,2016,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
886,F,22,Branca,2002,2009,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
887,F,22,Branca,2002,2012,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
888,F,22,Branca,2002,2007,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
889,F,22,Branca,2002,2011,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
890,F,22,Branca,2002,2008,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
891,F,22,Branca,2002,2010,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
892,F,22,Branca,2002,2004,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
893,F,22,Branca,2002,2018,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
894,F,22,Branca,2002,2003,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
895,F,22,Branca,2002,2006,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
896,F,22,Branca,2002,2005,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
897,F,22,Branca,2002,2002,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
898,F,23,Branca,2002,2017,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
899,F,23,Branca,2002,2015,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
900,F,23,Branca,2002,2013,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
901,F,23,Branca,2002,2014,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
902,F,23,Branca,2002,2016,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
903,F,23,Branca,2002,2008,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
904,F,23,Branca,2002,2006,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
905,F,23,Branca,2002,2012,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
906,F,23,Branca,2002,2011,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
907,F,23,Branca,2002,2018,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
908,F,23,Branca,2002,2002,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
909,F,23,Branca,2002,2010,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
910,F,23,Branca,2002,2009,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
911,F,23,Branca,2002,2003,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
912,F,23,Branca,2002,2007,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
913,F,23,Branca,2002,2004,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
914,F,23,Branca,2002,2005,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
915,F,23,Branca,2003,2015,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
916,F,23,Branca,2003,2011,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
917,F,23,Branca,2003,2014,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
918,F,23,Branca,2003,2010,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
919,F,23,Branca,2003,2016,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
920,F,23,Branca,2003,2013,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
921,F,23,Branca,2003,2009,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
922,F,23,Branca,2003,2004,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
923,F,23,Branca,2003,2017,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
924,F,23,Branca,2003,2012,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
925,F,23,Branca,2003,2018,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 1º ao 5º ano,Inserção no mercado de trabalho,"Até 1,5 salário mínimo",Não estou trabalhando,Não
